Area.code408,Area.code415,International.plan,Voice.mail.plan,Account.length,Number.vmail.messages,Total.day.minutes,Total.day.calls,Total.eve.minutes,Total.eve.calls,Total.night.minutes,Total.night.calls,Total.intl.minutes,Total.intl.calls,Customer.service.calls,Churn
0,1,0,0,-0.353190926,-0.591671078,-0.614589721,0.376915875,-0.575392151,0.094650607,-0.659867484,-1.74298082,-1.768473311,1.836716173,-0.42786782,0
0,0,0,0,-0.353190926,-0.591671078,1.010235726,-0.769125457,-1.184693228,-0.457485462,0.067781334,-0.363220025,-0.264088862,0.211502128,-0.42786782,0
1,0,0,0,-0.780089494,-0.591671078,0.34561786,0.526399527,0.254755917,0.747175051,-0.586707141,0.250006996,0.129916589,0.617805639,0.332304592,0
1,0,0,1,0.450382849,1.746080664,-0.682520276,-1.167748529,0.142360573,1.299311119,-0.590661754,0.09670024,0.631378072,-1.007408406,1.092477003,0
0,0,1,0,-0.353190926,-0.591671078,-0.836740996,-1.018264877,-0.709477825,-1.461369222,-0.549138316,0.09670024,0.165735266,0.211502128,-1.188040232,0
0,1,0,0,0.274601086,-0.591671078,-1.24616029,-0.420330269,-1.715120378,2.152612316,-1.069169944,-1.078651548,1.383570296,-0.601104895,2.612821826,1
0,1,0,0,-0.654531092,-0.591671078,-1.046040545,-0.569813921,0.203487866,0.195038983,1.196823385,-0.465424528,0.165735266,-1.007408406,0.332304592,0
0,0,0,0,1.228844944,-0.591671078,0.174873491,-1.167748529,0.392785288,0.245233171,0.747974794,0.863234016,-0.371544894,0.211502128,1.852649415,0
0,0,0,1,1.505073429,2.184409116,1.11304954,0.576227411,0.016162292,0.094650607,0.103372852,0.607722757,2.099943843,0.617805639,-1.188040232,0
0,0,1,1,-0.252744204,1.161642728,-1.583977106,0.576227411,-0.346657766,1.399699495,0.787520925,1.680870043,-0.120814153,-0.601104895,-1.188040232,0
0,1,0,0,0.575941251,-0.591671078,-0.388766523,0.177604339,0.201516018,-1.160204094,-0.426545309,0.198904744,-0.013358121,1.430412661,1.092477003,0
0,0,0,0,1.429738388,-0.591671078,0.755037153,1.423301439,0.812788942,0.395815735,0.641200239,-1.283060555,-1.37446786,0.211502128,-1.188040232,0
0,1,0,0,0.023484281,-0.591671078,-0.649472979,-0.669469689,1.291948041,1.399699495,0.330763107,-2.100696582,-1.123737118,1.02410915,-1.188040232,0
0,0,0,0,-0.403414287,-0.591671078,0.597144511,0.327087991,0.540673898,0.144844795,-0.74291436,0.812131764,-0.908825054,-0.601104895,-1.188040232,0
0,0,0,0,-0.55408437,-0.591671078,-0.601737994,-1.416887949,-0.695674888,0.094650607,0.83695359,0.352211499,-0.658094313,1.836716173,-0.42786782,0
0,0,0,1,0.952616458,1.23469747,-1.53440616,0.576227411,-0.435390933,-1.51156341,-0.371180725,-0.82314029,0.953746168,2.243019684,0.332304592,0
0,1,0,0,0.048595961,-0.591671078,1.53532056,0.875194715,-0.431447237,-1.561757598,0.273421217,0.607722757,0.022460557,-1.007408406,-1.188040232,0
0,1,1,0,-0.076962441,-0.591671078,-3.071105481,-1.666027369,1.096735075,-0.50767965,-0.62229866,-0.618731283,-0.908825054,1.836716173,-0.42786782,0
1,0,0,0,-0.579196051,-0.591671078,-0.320835967,0.775538947,-0.169191433,-0.708456402,0.785543619,-0.005504263,-0.049176798,-0.601104895,0.332304592,0
1,0,0,0,-1.282323104,-0.591671078,0.070223716,0.327087991,-2.80752425,0.897757615,0.034167122,-0.056606515,-0.550638281,-0.601104895,-0.42786782,0
0,1,0,1,-0.378302607,2.184409116,-1.042368624,2.868310075,-1.322722598,0.947951803,-1.23921831,0.147802492,1.097020877,-0.194801383,-0.42786782,0
0,0,0,0,-0.227632524,-0.591671078,0.51819819,1.223989903,-0.041021304,-1.210398282,-2.46119377,-0.158811018,-0.586456958,0.617805639,-1.188040232,0
0,1,0,0,1.831525275,-0.591671078,1.091018008,-1.416887949,-0.246093511,1.198922743,-1.883820252,0.812131764,-0.514819604,-0.601104895,-0.42786782,0
0,0,0,0,0.575941251,-0.591671078,0.242804046,-0.171190849,-2.192307629,-0.055931957,-0.555070236,0.198904744,1.813394424,-0.601104895,-0.42786782,0
0,1,0,1,2.233312163,1.307752212,-1.158034164,-1.466715833,-1.08610082,-0.608068026,-0.509592185,0.147802492,-0.120814153,-0.601104895,-0.42786782,0
0,0,0,0,-0.0016274,-0.591671078,-1.578469223,1.323645671,-1.005255046,0.195038983,0.795430152,0.812131764,0.165735266,-1.007408406,-0.42786782,0
0,1,1,1,2.10775376,1.59997118,-0.471384766,0.675883179,-1.622443516,0.295427359,1.137504188,0.250006996,0.953746168,-0.601104895,0.332304592,0
0,1,0,1,-0.830312855,1.526916438,1.096525891,-0.918609109,0.055599255,0.245233171,-0.653935565,-1.538571814,-0.120814153,0.617805639,-1.188040232,0
0,0,0,1,0.400159488,1.23469747,0.665075066,1.971408163,0.455884428,-1.561757598,1.325348313,0.607722757,0.559740717,-0.194801383,-1.188040232,0
1,0,0,0,0.425271168,-0.591671078,0.139990233,-0.171190849,-0.457081262,-0.557873838,0.643177546,-0.158811018,0.703015426,0.617805639,-0.42786782,0
0,1,0,0,0.575941251,-0.591671078,-0.227201959,0.925022599,0.635322609,2.152612316,-1.804727989,0.761029512,0.022460557,0.211502128,-1.188040232,0
0,0,0,0,-1.985450157,-0.591671078,-0.355719226,0.376915875,0.33757354,-0.608068026,-0.157631615,0.761029512,0.810471458,-0.194801383,-0.42786782,0
0,1,0,0,-0.654531092,-0.591671078,-0.67150451,-0.420330269,0.160107207,2.102418128,-0.551115623,-0.20991327,0.595559394,1.836716173,-0.42786782,0
1,0,0,1,1.58040847,1.23469747,0.721989856,-0.619641805,-0.975677324,-0.055931957,-2.981225398,-2.04959433,1.455207651,0.617805639,-0.42786782,0
0,1,0,0,1.906860317,-0.591671078,0.973516507,0.277260107,-0.508349314,-0.156320334,0.223988553,-1.180856052,0.810471458,1.02410915,0.332304592,0
1,0,0,0,0.224377725,-0.591671078,-0.32634385,-0.968436993,0.917296894,-0.557873838,-0.897144273,-0.056606515,-0.479000926,1.430412661,-1.188040232,0
1,0,0,0,1.429738388,-0.591671078,0.553081448,0.576227411,0.40067268,-0.909233154,0.180487808,-0.363220025,-0.729731668,-0.601104895,-0.42786782,0
0,1,0,0,0.324824447,-0.591671078,0.215264632,-0.619641805,-0.508349314,-1.110009906,0.384150385,0.914336267,-3.66686321,-1.820015428,-1.188040232,0
1,0,0,1,-0.930759577,0.796369019,2.043881745,2.469687003,0.50715248,1.148728555,0.360422706,-1.691878569,-0.980462409,-1.007408406,-0.42786782,0
0,1,0,0,0.249489405,-0.591671078,1.397623488,-0.171190849,0.061514799,1.449893683,-0.584729835,-0.82314029,0.738834104,0.211502128,1.092477003,0
1,0,0,0,-1.031206299,-0.591671078,1.338872738,-0.171190849,0.396728984,1.048340179,-1.798796069,-0.005504263,0.774652781,-0.194801383,0.332304592,0
1,0,0,0,0.299712766,-0.591671078,-0.875296176,-1.416887949,0.917296894,0.345621547,0.896272787,1.169847526,-1.195374473,0.617805639,1.092477003,0
1,0,0,0,0.199266044,-0.591671078,0.683434676,0.725711063,0.118698396,2.102418128,1.327325619,0.301109247,-0.729731668,-0.194801383,-0.42786782,0
0,0,0,1,0.098819322,2.476628084,-1.429756385,-1.068092761,0.436165947,-0.156320334,0.805316684,-1.180856052,0.953746168,-1.007408406,-1.188040232,0
0,0,0,0,-0.403414287,-0.591671078,0.582456823,-0.021707197,-0.322995589,-0.608068026,-0.723141295,1.578665539,1.097020877,-0.194801383,0.332304592,0
0,0,0,0,0.751723015,-0.591671078,-0.484236493,-0.719297573,-0.048908697,-0.959427342,-0.721163988,-0.874242542,0.058279234,-0.601104895,-1.188040232,0
0,0,0,0,-1.05631798,-0.591671078,-0.247397529,-0.270846617,0.755605346,-0.658262214,-1.535814295,0.403313751,-0.084995475,-0.601104895,0.332304592,0
1,0,0,0,1.178621583,-0.591671078,0.099599092,-0.669469689,-0.602998025,-0.206514522,-0.707322842,0.198904744,-0.264088862,3.461930218,-0.42786782,0
1,0,0,0,2.735545772,-0.591671078,-1.38018544,1.024678367,-1.015114287,-1.461369222,1.072253071,-1.691878569,-1.338649183,1.430412661,0.332304592,0
0,0,0,0,0.123931003,-0.591671078,1.737276265,0.974850483,-0.046936849,-0.909233154,-0.792347025,-1.947389827,-1.517742569,-0.601104895,-0.42786782,0
0,1,0,1,-1.106541341,1.526916438,1.838254118,1.024678367,0.436165947,0.446009923,1.005024648,-0.312117773,0.989564845,-1.007408406,-0.42786782,0
0,0,0,0,-0.076962441,-0.591671078,0.136318311,1.323645671,-0.106092293,-0.608068026,-0.377112645,1.476461036,-1.840110665,-0.194801383,-0.42786782,0
0,1,0,0,1.404626707,-0.591671078,1.770323562,-0.270846617,-0.69370304,0.947951803,-0.974259229,-1.078651548,-2.878852309,-0.194801383,1.092477003,0
0,1,0,1,0.375047808,1.96524489,0.378665157,0.177604339,1.416174474,-0.557873838,0.269466604,-0.005504263,-0.69391299,-0.194801383,-0.42786782,0
0,0,0,0,-1.784556714,-0.591671078,-0.320835967,-0.221018733,0.848282209,1.098534367,-0.410726856,-0.567629032,-0.407363571,-0.194801383,0.332304592,0
0,0,0,0,0.249489405,-0.591671078,-0.052785668,1.373473555,-1.93596737,-2.214282043,0.253648151,-0.82314029,0.094097911,-1.007408406,1.852649415,1
0,1,0,0,-1.232099743,-0.591671078,-0.262085217,-1.117920645,0.089120673,-0.557873838,0.251670845,1.220949778,0.703015426,0.617805639,-1.188040232,0
0,0,0,1,0.852169737,1.453861696,0.397024767,-0.021707197,0.897578412,0.847563427,-0.910985419,1.578665539,0.953746168,-0.194801383,0.332304592,1
0,0,0,0,-0.378302607,-0.591671078,0.196905022,0.725711063,-0.421587996,1.500087871,1.139481495,-0.567629032,-0.049176798,0.211502128,1.092477003,0
0,0,0,0,1.253956624,-0.591671078,1.030431297,0.177604339,-2.373717658,-0.457485462,0.235852392,0.812131764,-1.589379924,-1.007408406,1.092477003,0
0,1,0,0,0.400159488,-0.591671078,-0.645801057,0.725711063,1.140115734,-1.712340162,1.034684247,0.658825009,-1.016281086,1.836716173,0.332304592,0
1,0,0,0,-0.478749329,-0.591671078,-1.446280034,-0.370502385,-0.89483155,0.195038983,2.047065211,-0.363220025,1.097020877,-1.007408406,-1.188040232,0
0,1,0,0,1.279068305,-0.591671078,0.486986854,-0.121362965,1.810544103,-0.909233154,-3.107773019,1.067643023,0.129916589,-0.194801383,-0.42786782,0
1,0,0,1,0.174154364,0.504150051,-0.269429061,-0.769125457,1.301807282,-0.357097086,0.985251582,0.709927261,0.237372621,-0.194801383,-0.42786782,0
1,0,0,0,-0.076962441,-0.591671078,-0.271265022,1.423301439,0.031937077,0.646786675,-0.564956769,-0.312117773,0.810471458,1.02410915,-0.42786782,1
0,1,0,0,-1.357658145,-0.591671078,-0.449353234,0.775538947,-0.252009056,-0.75865059,0.912091239,-1.385265059,0.738834104,-0.194801383,1.092477003,0
0,1,0,0,2.208200482,-0.591671078,0.523706073,0.277260107,0.704337294,1.148728555,-0.430499922,1.016540771,0.38064733,0.211502128,1.092477003,0
0,1,0,0,1.454850068,-0.591671078,0.171201569,0.227432223,0.88969102,2.353389068,0.813225911,0.301109247,0.058279234,0.211502128,-0.42786782,1
1,0,0,1,-2.261678643,1.161642728,-0.886311942,-0.121362965,0.576167165,0.546398299,1.637762751,-0.669833535,-0.084995475,-0.601104895,0.332304592,0
1,0,0,0,0.249489405,-0.591671078,-0.688028159,-1.267404297,-1.541597742,0.295427359,0.566062589,-0.312117773,0.917927491,1.836716173,0.332304592,0
1,0,0,1,-0.051850761,0.796369019,-1.690462841,0.127776455,0.434194099,-0.708456402,-0.367226112,0.607722757,-1.052099764,-0.194801383,0.332304592,0
0,1,1,1,0.324824447,1.673025922,-0.096848731,0.177604339,0.457856276,-0.407291274,-1.672248449,-0.465424528,0.738834104,2.243019684,0.332304592,0
0,1,0,0,-0.754977814,-0.591671078,-1.404052932,0.127776455,-1.232017583,-1.059815718,-0.713254762,-0.107708766,-0.443182249,-1.007408406,0.332304592,0
1,0,0,1,-0.02673908,1.23469747,1.226879119,-0.320674501,-1.174833987,0.596592487,-0.218928119,0.454416002,0.989564845,0.211502128,-0.42786782,0
0,1,0,1,-0.453637648,2.111354374,-1.859371249,0.426743759,0.187713081,0.044456419,-0.418636083,0.09670024,0.559740717,-0.194801383,-0.42786782,0
1,0,0,0,-0.930759577,-0.591671078,-0.581542423,-1.367060065,-0.711449673,0.044456419,0.299126202,1.272052029,0.738834104,-1.007408406,2.612821826,1
1,0,0,0,0.098819322,-0.591671078,0.485150893,-0.818953341,1.092791379,1.901641376,-1.656429996,-0.465424528,-0.443182249,-0.601104895,-0.42786782,0
0,1,0,1,1.078174861,1.819135406,1.318677167,-0.669469689,-0.06665533,0.897757615,0.164669356,-0.158811018,0.703015426,-0.601104895,0.332304592,0
0,1,1,1,0.123931003,1.307752212,1.662001866,0.526399527,0.280389943,-0.50767965,1.050502699,1.680870043,1.491026328,1.02410915,-0.42786782,1
0,0,0,1,-2.060785199,1.892190148,-0.425485742,-0.171190849,0.457856276,-0.156320334,1.186936853,1.783074546,0.38064733,-1.413711917,-0.42786782,0
1,0,0,0,-1.382769826,-0.591671078,-0.741271027,-0.968436993,0.447997036,0.646786675,-0.549138316,-1.180856052,1.204476909,0.617805639,-0.42786782,0
0,0,0,0,0.651276293,-0.591671078,0.742185427,0.376915875,-0.248065359,1.198922743,-0.557047543,0.658825009,0.52392204,-0.601104895,0.332304592,0
0,1,0,1,-2.311902004,2.257463858,0.630191808,0.376915875,-0.626660203,0.747175051,-0.220905426,0.863234016,-0.049176798,-0.601104895,-0.42786782,0
0,1,0,0,1.404626707,-0.591671078,0.297882875,-1.317232181,0.244896677,-0.206514522,-0.080516659,-0.976447045,-0.8371877,0.617805639,-0.42786782,0
0,1,0,0,0.098819322,-0.591671078,-1.347138142,-1.466715833,0.771380131,-0.859038966,-1.051374185,0.709927261,-1.768473311,-0.194801383,3.372994238,1
0,1,0,0,-1.759445033,-0.591671078,-0.045441824,1.423301439,-0.950043298,0.245233171,-0.750823587,-0.414322276,-1.840110665,-1.007408406,-1.188040232,0
1,0,0,1,-0.152297482,1.746080664,1.513289028,1.124334135,-0.705534129,-0.909233154,-0.129949323,-2.202901086,0.129916589,0.211502128,-1.188040232,0
0,1,0,0,0.776834695,-0.591671078,0.248311929,0.277260107,-1.433146094,-0.306902898,-0.766642039,0.965438519,0.488103362,-0.194801383,2.612821826,1
1,0,0,1,0.450382849,1.161642728,0.687106598,-0.320674501,-1.228073887,-2.415058795,-1.217467937,-0.772038038,0.38064733,-0.194801383,-1.188040232,0
1,0,0,0,-2.13612024,-0.591671078,0.545737604,-0.569813921,-0.55567367,-0.75865059,-2.111210507,0.09670024,-0.514819604,-0.194801383,-0.42786782,0
1,0,0,0,-0.051850761,-0.591671078,-1.549093848,0.227432223,0.122642092,0.044456419,-1.282719054,0.863234016,-1.661017279,0.211502128,-0.42786782,0
1,0,0,1,-0.629419412,1.307752212,0.639371613,0.476571643,0.083205129,-0.658262214,-1.310401346,2.038585805,-0.765550345,-1.007408406,-0.42786782,0
0,1,0,0,1.655743512,-0.591671078,-0.884475981,0.974850483,0.203487866,-0.206514522,-0.644049032,-0.158811018,0.309009976,-0.194801383,1.852649415,1
0,1,0,0,0.701499654,-0.591671078,-0.208842349,0.825366831,0.317855058,1.449893683,-2.358373829,-0.005504263,0.559740717,1.02410915,-0.42786782,0
1,0,0,0,0.375047808,-0.591671078,-0.61275376,1.124334135,-0.48074344,0.646786675,0.231897779,0.09670024,-0.873006377,0.211502128,-0.42786782,0
0,1,1,0,-1.031206299,-0.591671078,0.059207951,0.476571643,0.112782851,-0.357097086,0.057894801,0.965438519,0.309009976,0.617805639,-0.42786782,0
1,0,0,1,-1.357658145,1.453861696,-1.240652407,-1.516543717,-0.910606336,0.295427359,-0.675685937,0.250006996,0.129916589,-1.007408406,-1.188040232,0
0,0,1,0,-1.533439909,-0.591671078,-0.166615247,-2.263961977,-0.431447237,0.395815735,1.602171232,-0.567629032,-0.729731668,1.836716173,1.092477003,0
0,0,0,0,1.806413595,-0.591671078,-0.13356795,-1.117920645,-1.151171809,-0.457485462,-1.955003288,-1.896287575,0.237372621,-1.007408406,-1.188040232,0
0,0,0,1,1.404626707,1.59997118,0.266671539,0.327087991,0.832507424,0.395815735,2.39902578,0.709927261,-1.123737118,0.211502128,-0.42786782,0
1,0,0,1,-0.880536216,1.746080664,0.147334077,0.825366831,-1.403568372,-0.50767965,-1.355879397,0.658825009,0.631378072,-0.601104895,0.332304592,0
0,1,1,1,-1.282323104,1.307752212,2.337635498,-0.320674501,1.743501266,-1.110009906,-0.513546798,0.454416002,-0.801369022,-0.601104895,-1.188040232,0
0,1,0,0,-0.729866133,-0.591671078,-1.130494749,0.277260107,-0.666097166,1.801253,0.263534684,0.301109247,0.703015426,-0.601104895,1.092477003,0
0,0,0,0,0.726611334,-0.591671078,-0.473220727,-0.270846617,0.097008066,0.295427359,0.649109465,-1.283060555,0.953746168,-1.413711917,-0.42786782,0
1,0,0,0,1.05306318,-0.591671078,-0.445681313,0.028120687,0.244896677,-0.557873838,0.732156341,-1.998492079,-0.944643732,2.649323195,-0.42786782,0
1,0,0,0,-1.734333353,-0.591671078,-0.40161825,-0.619641805,-0.397925818,1.600476247,-1.351924784,0.09670024,0.917927491,-0.601104895,-0.42786782,0
0,1,0,0,1.630631831,-0.591671078,0.433743986,-0.968436993,-0.656237925,0.496204111,-1.361811317,1.220949778,-0.371544894,0.211502128,0.332304592,0
1,0,0,1,-0.729866133,2.257463858,-1.596828833,-0.121362965,1.384624904,0.747175051,-0.667776711,-0.874242542,-1.589379924,1.02410915,-0.42786782,0
0,1,0,1,0.827058056,1.746080664,0.679762754,-1.117920645,-1.947798459,0.546398299,-0.531342557,-0.874242542,-0.586456958,-1.007408406,-1.188040232,0
0,1,0,0,-2.211455282,-0.591671078,0.246475968,-0.569813921,-0.129754471,-0.50767965,-0.284179236,0.198904744,-0.192451507,-1.007408406,1.852649415,0
0,1,0,0,-0.277855885,-0.591671078,-1.222292797,0.376915875,-0.230318726,-1.862922726,1.402463269,1.220949778,1.383570296,-0.194801383,1.092477003,0
0,1,0,1,0.249489405,2.038299632,-0.24923349,-2.313789861,0.745746105,0.446009923,-1.820546441,-0.414322276,0.344828653,-1.007408406,1.092477003,0
1,0,0,1,-0.0016274,1.088587987,1.513289028,0.028120687,-0.867225676,-1.00962153,-1.419153207,-0.005504263,-1.052099764,3.868233729,-0.42786782,0
0,1,0,0,-0.729866133,-0.591671078,0.514526268,-0.420330269,-0.104120445,0.496204111,-0.317793448,1.220949778,1.025383523,-0.194801383,-1.188040232,0
0,0,0,1,-0.855424536,1.96524489,1.204847588,-0.569813921,-1.040748313,0.094650607,1.445964013,1.834176798,-0.980462409,0.617805639,-0.42786782,0
1,0,0,0,1.781301914,-0.591671078,1.970443307,0.376915875,-0.445250174,1.249116931,-0.942622324,-0.107708766,1.491026328,-1.007408406,1.092477003,1
0,0,0,1,1.329291666,1.746080664,0.22995232,-0.918609109,-0.70356228,1.700864623,0.08162248,-1.334162807,-0.443182249,-1.413711917,0.332304592,0
0,0,0,0,-0.805201175,-0.591671078,0.264835578,1.074506251,0.810817094,-0.959427342,0.295171589,-1.027549297,-0.192451507,-0.601104895,0.332304592,0
0,1,0,0,0.550829571,-0.591671078,0.573277019,-0.420330269,0.31588321,0.094650607,0.275398524,0.198904744,-0.15663283,1.02410915,1.092477003,0
0,1,0,1,0.726611334,0.284985825,-0.695372003,-0.420330269,0.550533139,0.094650607,-0.114130871,0.045597989,-0.550638281,0.211502128,-1.188040232,0
0,1,0,1,1.0279515,1.307752212,0.747693309,-0.320674501,0.759549042,1.299311119,1.056434619,0.454416002,-1.553561247,1.836716173,0.332304592,0
1,0,0,1,-0.353190926,1.453861696,-0.665996627,0.277260107,0.444053339,2.353389068,-0.503660265,-1.589674065,0.344828653,0.211502128,-1.188040232,0
0,1,0,0,1.203733263,-0.591671078,-0.436501508,-2.214134093,-2.858792302,0.797369239,-0.74291436,0.198904744,-0.479000926,1.430412661,-1.188040232,0
1,0,1,0,1.128398222,-0.591671078,-0.361227109,-1.865338905,0.14630427,0.596592487,-0.460159521,-0.107708766,-0.371544894,-0.601104895,0.332304592,0
0,1,1,0,-0.328079246,-0.591671078,1.015743609,-0.121362965,1.002086364,-1.059815718,1.681263495,-1.231958303,-1.087918441,-1.007408406,1.852649415,1
0,0,0,0,-1.332546465,-0.591671078,0.158349842,-1.865338905,-0.691731192,-0.557873838,0.095463626,-1.487469562,1.0612022,-1.007408406,-0.42786782,0
0,1,0,0,0.852169737,-0.591671078,0.275851344,-0.171190849,0.67673142,0.897757615,-0.523433331,1.323154281,0.273191298,-0.601104895,-0.42786782,0
0,0,0,0,-0.02673908,-0.591671078,1.248910651,0.825366831,-1.399624675,-0.25670871,-1.316333266,1.272052029,-1.195374473,-1.007408406,-0.42786782,0
0,1,0,0,-0.076962441,-0.591671078,0.760545036,-1.018264877,0.248840373,0.195038983,1.797924583,-0.567629032,0.595559394,-0.601104895,1.852649415,0
0,0,0,1,-0.654531092,1.307752212,-1.124986867,-0.719297573,0.254755917,0.897757615,-1.349947478,-0.056606515,1.132839555,-0.601104895,0.332304592,0
0,1,0,1,1.982195358,1.819135406,0.955156898,-1.117920645,0.629407065,-1.059815718,0.119191304,1.067643023,-0.944643732,-0.194801383,-0.42786782,0
0,1,0,1,-0.02673908,1.23469747,0.663239105,-0.519986037,1.122369101,-0.407291274,-0.40874955,2.907324083,0.488103362,-0.194801383,-0.42786782,0
0,1,0,1,0.450382849,1.96524489,0.685270637,-0.420330269,0.390813439,1.700864623,0.961523904,-0.363220025,-0.801369022,0.211502128,0.332304592,0
1,0,0,1,1.354403346,2.257463858,0.064715833,0.277260107,0.081233281,0.044456419,1.242301437,-0.51652678,-1.840110665,1.02410915,-0.42786782,0
0,1,1,0,-0.579196051,-0.591671078,1.046954945,2.021236047,1.268285863,0.044456419,-0.958440777,-1.180856052,-0.264088862,-1.007408406,-0.42786782,1
0,1,0,0,1.304179985,-0.591671078,0.257491734,-0.519986037,-0.112007837,1.048340179,-0.359316886,0.403313751,-0.622275636,-0.601104895,-0.42786782,0
0,1,0,0,1.329291666,-0.591671078,0.213428671,-0.370502385,0.087148825,0.947951803,0.095463626,1.067643023,-0.013358121,-0.601104895,1.092477003,0
1,0,0,0,-1.332546465,-0.591671078,1.751963953,-1.666027369,-0.409756907,0.395815735,-0.827938543,0.505518254,-0.8371877,-1.007408406,-0.42786782,0
1,0,0,0,-0.177409163,-0.591671078,-0.106028536,-0.769125457,0.791098613,0.696980863,0.136987064,-0.312117773,-0.8371877,-1.413711917,-0.42786782,0
0,1,0,0,0.952616458,-0.591671078,-0.271265022,1.572785091,0.960677553,-0.708456402,-0.6045029,1.425358784,0.846290136,1.430412661,-0.42786782,0
0,1,0,0,0.626164612,-0.591671078,0.898242108,0.077948571,-0.636519444,-0.055931957,0.447424195,-0.005504263,0.559740717,-0.194801383,-0.42786782,0
0,1,0,0,0.52571789,-0.591671078,-1.319598728,-0.619641805,0.686590661,0.446009923,0.54826683,0.965438519,-0.264088862,-0.601104895,0.332304592,0
0,1,0,1,0.751723015,1.453861696,1.281957948,-0.669469689,0.517011721,1.901641376,0.771702473,-0.414322276,-0.944643732,-0.601104895,1.092477003,0
0,0,0,0,-1.633886631,-0.591671078,-0.021574331,-0.868781225,0.238981132,0.144844795,-0.05678898,0.965438519,0.237372621,0.211502128,-0.42786782,0
0,0,0,0,1.982195358,-0.591671078,-0.74861487,-0.221018733,0.471659213,-1.812728538,-0.594616368,0.914336267,1.956669134,0.211502128,0.332304592,0
0,1,0,0,-1.910115116,-0.591671078,-0.834905035,-0.121362965,0.026021533,0.446009923,-0.098312418,-0.005504263,0.846290136,0.211502128,0.332304592,0
0,1,0,0,0.475494529,-0.591671078,-0.025246253,-0.171190849,-0.644406836,0.646786675,-1.589201573,-0.363220025,-0.335726217,1.836716173,-0.42786782,0
0,0,0,0,0.199266044,-0.591671078,-0.166615247,0.028120687,0.773351979,-0.909233154,-1.618861171,0.607722757,0.416466008,-0.194801383,0.332304592,0
0,0,0,1,1.530185109,1.819135406,0.086747365,1.921580279,-0.350601463,-1.110009906,-1.452767419,0.301109247,0.738834104,0.617805639,-1.188040232,0
0,0,0,1,0.575941251,2.111354374,-0.341031538,0.426743759,0.063486648,-1.059815718,0.605608721,-0.669833535,-0.479000926,-0.194801383,-0.42786782,0
1,0,0,0,1.906860317,-0.591671078,-1.741869748,-1.167748529,1.114481708,0.446009923,0.190374341,-1.74298082,-0.980462409,0.211502128,0.332304592,0
0,0,0,0,-0.252744204,-0.591671078,0.699958325,-1.466715833,0.574195317,0.797369239,0.61747256,0.505518254,0.129916589,-1.007408406,-0.42786782,0
1,0,0,0,0.098819322,-0.591671078,1.673017632,-0.121362965,0.497293239,0.496204111,-0.436431842,-2.04959433,-0.514819604,0.211502128,-1.188040232,1
0,0,0,0,-1.935226796,-0.591671078,1.160784525,-0.470158153,-0.336798526,-1.160204094,-0.327679981,0.454416002,1.813394424,0.617805639,-1.188040232,1
1,0,0,0,-0.378302607,-0.591671078,-0.981781912,0.725711063,-0.634547595,0.596592487,-0.914940032,-0.261015521,-0.15663283,1.02410915,0.332304592,0
0,0,0,0,-0.252744204,-0.591671078,-0.381422679,0.426743759,1.067157353,2.102418128,-2.342555376,-1.385265059,-0.049176798,-0.194801383,-1.188040232,0
0,1,1,1,1.153509902,1.161642728,0.736677544,0.875194715,0.148276118,0.797369239,2.998149671,0.556620506,-0.765550345,-0.194801383,1.092477003,0
0,0,0,1,0.174154364,1.892190148,-0.324507889,-0.868781225,-0.575392151,0.847563427,1.16518648,-1.231958303,-0.228270185,-0.601104895,1.852649415,1
0,0,0,0,1.454850068,-0.591671078,0.349289782,0.327087991,-0.108064141,-0.457485462,0.245738925,1.016540771,2.243218553,1.02410915,2.612821826,0
0,0,1,0,0.877281417,-0.591671078,1.414147137,-0.519986037,0.574195317,0.195038983,-1.132443755,-0.925344793,-0.407363571,2.243019684,1.092477003,0
1,0,0,1,-1.407881506,2.184409116,0.312570563,-0.420330269,1.049410719,0.395815735,1.204732612,-0.772038038,-0.908825054,-1.007408406,-0.42786782,0
0,1,0,0,0.52571789,-0.591671078,-0.7284193,0.974850483,0.599829343,1.399699495,-0.252542331,1.374256533,0.344828653,0.211502128,0.332304592,0
0,1,0,0,0.927504778,-0.591671078,0.266671539,-0.868781225,-0.218487637,-0.156320334,0.619449867,0.09670024,-0.443182249,-0.601104895,2.612821826,0
0,1,0,0,0.776834695,-0.591671078,-1.141510515,-1.715855253,0.256727766,0.395815735,0.763793246,-0.312117773,-0.514819604,0.211502128,-0.42786782,0
0,0,0,0,-1.08142966,-0.591671078,1.162620486,0.227432223,0.599829343,0.395815735,-0.394908404,1.016540771,-0.873006377,-0.194801383,0.332304592,0
0,1,0,0,-0.503861009,-0.591671078,-0.631113369,1.572785091,-1.413427612,-0.457485462,-0.286156543,0.454416002,-1.804291988,-0.194801383,-0.42786782,0
0,1,0,0,-0.353190926,-0.591671078,-0.195990622,0.227432223,-0.612857266,0.094650607,0.870567801,0.301109247,-0.120814153,2.243019684,1.092477003,0
0,0,0,0,0.375047808,-0.591671078,0.909257874,-0.370502385,-0.324967437,0.546398299,-0.646026338,-0.465424528,-0.514819604,-0.601104895,0.332304592,0
0,0,0,1,-0.980982938,1.819135406,0.121630623,-0.818953341,0.000387507,1.801253,1.697081948,0.147802492,0.309009976,-0.601104895,0.332304592,1
